date,memory_usage_in_kB
2022-05-20 00:20:01+02:00, 7333740
2022-05-20 00:21:01+02:00, 7333696
2022-05-20 00:22:01+02:00, 7333692
2022-05-20 00:23:01+02:00, 7333712
2022-05-20 00:24:01+02:00, 7333728
2022-05-20 00:25:01+02:00, 7333740
2022-05-20 00:26:01+02:00, 7333752
2022-05-20 00:27:01+02:00, 7333712
2022-05-20 00:28:01+02:00, 7333728
2022-05-20 00:29:01+02:00, 7333740
2022-05-20 00:30:01+02:00, 7333696
2022-05-20 00:31:01+02:00, 7333712
2022-05-20 00:32:01+02:00, 7333724
2022-05-20 00:33:01+02:00, 7333748
2022-05-20 00:34:01+02:00, 7333700
2022-05-20 00:35:01+02:00, 7333708
2022-05-20 00:36:01+02:00, 7333732
2022-05-20 00:37:01+02:00, 7333756
2022-05-20 00:38:01+02:00, 7333692
2022-05-20 00:39:01+02:00, 7333688
2022-05-20 00:40:01+02:00, 7333688
2022-05-20 00:41:01+02:00, 7333712
2022-05-20 00:42:01+02:00, 7333728
2022-05-20 00:43:01+02:00, 7333744
2022-05-20 00:44:01+02:00, 7333704
2022-05-20 00:45:01+02:00, 7333724
2022-05-20 00:46:01+02:00, 7333740
2022-05-20 00:47:01+02:00, 7333756
2022-05-20 00:48:01+02:00, 7333700
2022-05-20 00:49:01+02:00, 7333724
2022-05-20 00:50:01+02:00, 7333736
2022-05-20 00:51:01+02:00, 7333752
2022-05-20 00:52:01+02:00, 7333712
2022-05-20 00:53:02+02:00, 7333728
2022-05-20 00:54:01+02:00, 7333748
2022-05-20 00:55:01+02:00, 7333768
2022-05-20 00:56:01+02:00, 7333720
2022-05-20 00:57:01+02:00, 7333736
2022-05-20 00:58:01+02:00, 7333748
2022-05-20 00:59:01+02:00, 7333712
2022-05-20 01:00:01+02:00, 7333732
2022-05-20 01:01:01+02:00, 7333748
2022-05-20 01:02:01+02:00, 7333764
2022-05-20 01:03:01+02:00, 7333716
2022-05-20 01:04:01+02:00, 7333736
2022-05-20 01:05:01+02:00, 7333752
2022-05-20 01:06:01+02:00, 7333772
2022-05-20 01:07:01+02:00, 7333724
2022-05-20 01:08:01+02:00, 7333740
2022-05-20 01:09:01+02:00, 7333760
2022-05-20 01:10:01+02:00, 7333700
2022-05-20 01:11:01+02:00, 7333728
2022-05-20 01:12:01+02:00, 7333744
2022-05-20 01:13:01+02:00, 7333760
2022-05-20 01:14:01+02:00, 7333712
2022-05-20 01:15:01+02:00, 7333708
2022-05-20 01:16:01+02:00, 7333728
2022-05-20 01:17:01+02:00, 7333752
2022-05-20 01:18:01+02:00, 7333724
2022-05-20 01:19:01+02:00, 7333744
2022-05-20 01:20:01+02:00, 7366676
2022-05-20 01:21:01+02:00, 7366704
2022-05-20 01:22:01+02:00, 7366860
2022-05-20 01:23:01+02:00, 7366736
2022-05-20 01:24:01+02:00, 7367164
2022-05-20 01:25:01+02:00, 7367192
2022-05-20 01:26:01+02:00, 7367280
2022-05-20 01:27:01+02:00, 7367160
2022-05-20 01:28:01+02:00, 7367440
2022-05-20 01:29:01+02:00, 7367416
2022-05-20 01:30:01+02:00, 7368080
2022-05-20 01:31:01+02:00, 7370440
2022-05-20 01:32:01+02:00, 7372416
2022-05-20 01:33:01+02:00, 7374752
2022-05-20 01:34:01+02:00, 7376584
2022-05-20 01:35:01+02:00, 7378672
2022-05-20 09:12:42+02:00, 7381576
2022-05-20 09:13:01+02:00, 7408592
2022-05-20 09:14:01+02:00, 7408420
2022-05-20 09:15:01+02:00, 7408360
2022-05-20 09:16:01+02:00, 7408448
2022-05-20 09:17:01+02:00, 7408848
2022-05-20 09:18:01+02:00, 7408728
2022-05-20 09:19:01+02:00, 7409008
2022-05-20 09:20:01+02:00, 7409096
2022-05-20 09:21:01+02:00, 7408792
2022-05-20 09:22:01+02:00, 7410824
2022-05-20 09:23:01+02:00, 7411080
2022-05-20 09:24:01+02:00, 7414132
2022-05-20 09:25:01+02:00, 7415280
2022-05-20 09:26:01+02:00, 7417328
2022-05-20 09:27:01+02:00, 7418880
2022-05-20 09:28:01+02:00, 7422816
2022-05-20 09:29:01+02:00, 7436276
2022-05-20 09:30:01+02:00, 7436708
2022-05-20 09:31:01+02:00, 7438128
2022-05-20 09:32:01+02:00, 7440692
2022-05-20 09:33:01+02:00, 7444864
2022-05-20 09:34:01+02:00, 7445604
2022-05-20 09:35:01+02:00, 7447300
2022-05-20 09:36:01+02:00, 7449472
2022-05-20 09:37:01+02:00, 7451664
2022-05-20 09:38:01+02:00, 7454020
2022-05-20 09:39:01+02:00, 7455980
2022-05-20 09:40:01+02:00, 7458204
2022-05-20 09:41:01+02:00, 7461392
2022-05-20 09:42:01+02:00, 7462608
2022-05-20 09:43:01+02:00, 7464796
2022-05-20 09:44:01+02:00, 7467044
2022-05-20 09:45:01+02:00, 7468732
2022-05-20 09:46:01+02:00, 7470620
2022-05-20 09:47:01+02:00, 7472700
2022-05-20 09:48:01+02:00, 7475164
2022-05-20 09:49:01+02:00, 7477284
2022-05-20 09:50:01+02:00, 7479320
2022-05-20 09:51:01+02:00, 7481860
2022-05-20 09:52:01+02:00, 7485524
2022-05-20 09:53:01+02:00, 7487516
2022-05-20 09:54:01+02:00, 7490136
2022-05-20 09:55:01+02:00, 7494176
2022-05-20 09:56:01+02:00, 7498236
2022-05-20 09:57:01+02:00, 7500052
2022-05-20 09:58:01+02:00, 7505916
2022-05-20 09:59:01+02:00, 7509172
2022-05-20 10:00:01+02:00, 7509572
2022-05-20 10:01:01+02:00, 7511936
2022-05-20 10:02:01+02:00, 7513684
2022-05-20 10:03:01+02:00, 7516020
2022-05-20 10:04:01+02:00, 7518224
2022-05-20 10:05:01+02:00, 7520752
2022-05-20 10:06:01+02:00, 7523348
2022-05-20 10:07:01+02:00, 7525872
2022-05-20 10:08:01+02:00, 7529892
2022-05-20 10:09:01+02:00, 7531108
2022-05-20 10:10:01+02:00, 7533536
2022-05-20 10:11:01+02:00, 7536160
2022-05-20 10:12:01+02:00, 7541724
2022-05-20 10:13:01+02:00, 7543964
2022-05-20 10:14:01+02:00, 7549196
2022-05-20 10:15:01+02:00, 7550312
2022-05-20 10:16:01+02:00, 7551088
2022-05-20 10:17:01+02:00, 7552936
2022-05-20 10:18:01+02:00, 7555436
2022-05-20 10:19:01+02:00, 7559732
2022-05-20 10:20:01+02:00, 7564920
2022-05-20 10:21:01+02:00, 7566796
2022-05-20 10:22:01+02:00, 7567808
2022-05-20 10:23:01+02:00, 7569640
2022-05-20 10:24:01+02:00, 7572020
2022-05-20 10:25:01+02:00, 7575348
2022-05-20 10:26:01+02:00, 7580672
2022-05-20 10:27:01+02:00, 7582060
2022-05-20 10:28:01+02:00, 7586316
2022-05-20 10:29:01+02:00, 7587336
2022-05-20 10:30:01+02:00, 7588508
2022-05-20 10:31:01+02:00, 7590976
2022-05-20 10:32:01+02:00, 7593604
2022-05-20 10:33:01+02:00, 7596084
2022-05-20 10:34:01+02:00, 7598612
2022-05-20 10:35:01+02:00, 7601032
2022-05-20 10:36:01+02:00, 7603552
2022-05-20 10:37:01+02:00, 7606228
2022-05-20 10:38:01+02:00, 7608508
2022-05-20 10:39:01+02:00, 7611172
2022-05-20 10:40:01+02:00, 7613444
2022-05-20 10:41:01+02:00, 7616248
2022-05-20 10:42:01+02:00, 7618888
2022-05-20 10:43:01+02:00, 7621428
2022-05-20 10:44:01+02:00, 7623880
2022-05-20 10:45:01+02:00, 7626412
2022-05-20 10:46:01+02:00, 7629036
2022-05-20 10:47:01+02:00, 7631428
2022-05-20 10:48:01+02:00, 7634060
2022-05-20 10:49:01+02:00, 7636556
2022-05-20 10:50:01+02:00, 7641336
2022-05-20 10:51:01+02:00, 7643172
2022-05-20 10:52:01+02:00, 7644612
2022-05-20 10:53:01+02:00, 7647008
2022-05-20 10:54:01+02:00, 7649476
2022-05-20 10:55:01+02:00, 7652004
2022-05-20 10:56:01+02:00, 7654624
2022-05-20 10:57:01+02:00, 7657116
2022-05-20 10:58:01+02:00, 7660316
2022-05-20 10:59:01+02:00, 7662700
2022-05-20 11:00:01+02:00, 7664688
2022-05-20 11:01:01+02:00, 7668508
2022-05-20 11:02:01+02:00, 7670384
2022-05-20 11:03:01+02:00, 7673068
2022-05-20 11:04:01+02:00, 7675572
2022-05-20 11:05:01+02:00, 7678116
2022-05-20 11:06:01+02:00, 7680548
2022-05-20 11:07:01+02:00, 7683144
2022-05-20 11:08:01+02:00, 7685652
2022-05-20 11:09:01+02:00, 7688192
2022-05-20 11:10:01+02:00, 7690760
2022-05-20 11:11:01+02:00, 7693864
2022-05-20 11:12:01+02:00, 7699428
2022-05-20 11:13:01+02:00, 7698828
2022-05-20 11:14:01+02:00, 7700920
2022-05-20 11:15:01+02:00, 7703392
2022-05-20 11:16:01+02:00, 7708080
2022-05-20 11:17:01+02:00, 7710676
2022-05-20 11:18:01+02:00, 7711588
2022-05-20 11:19:01+02:00, 7714260
2022-05-20 11:20:01+02:00, 7716840
2022-05-20 11:21:01+02:00, 7719276
2022-05-20 11:22:01+02:00, 7721844
2022-05-20 11:23:01+02:00, 7724576
2022-05-20 11:24:01+02:00, 7727072
2022-05-20 11:25:01+02:00, 7729616
2022-05-20 11:26:01+02:00, 7732204
2022-05-20 11:27:01+02:00, 7734668
2022-05-20 11:28:01+02:00, 7743056
2022-05-20 11:29:01+02:00, 7742304
2022-05-20 11:30:01+02:00, 7742772
2022-05-20 11:31:01+02:00, 7744908
2022-05-20 11:32:01+02:00, 7747628
2022-05-20 11:33:01+02:00, 7750352
2022-05-20 11:34:01+02:00, 7752744
2022-05-20 11:35:01+02:00, 7755316
2022-05-20 11:36:01+02:00, 7757856
2022-05-20 11:37:01+02:00, 7760412
2022-05-20 11:38:01+02:00, 7762988
2022-05-20 11:39:01+02:00, 7765596
2022-05-20 11:40:01+02:00, 7767932
2022-05-20 11:41:01+02:00, 7773540
2022-05-20 11:42:01+02:00, 7772508
2022-05-20 11:43:01+02:00, 7772468
2022-05-20 11:44:01+02:00, 7772468
2022-05-20 11:45:01+02:00, 7772488
2022-05-20 11:46:01+02:00, 7772464
2022-05-20 11:47:01+02:00, 7772464
2022-05-20 11:48:01+02:00, 7772476
2022-05-20 11:49:01+02:00, 7772504
2022-05-20 11:50:01+02:00, 7772468
2022-05-20 11:51:01+02:00, 7806056
2022-05-20 11:52:01+02:00, 7805704
2022-05-20 11:53:01+02:00, 7805736
2022-05-20 11:54:01+02:00, 7781588
2022-05-20 11:55:01+02:00, 7689360
2022-05-20 11:56:01+02:00, 7552632
2022-05-20 11:57:02+02:00, 7552804
2022-05-20 11:58:01+02:00, 7553040
2022-05-20 11:59:01+02:00, 7554652
2022-05-20 12:00:01+02:00, 7556696
2022-05-20 12:01:01+02:00, 7560644
2022-05-20 12:02:01+02:00, 7561160
2022-05-20 12:03:01+02:00, 7562560
2022-05-20 12:04:01+02:00, 7567328
2022-05-20 12:05:01+02:00, 7572208
2022-05-20 12:06:01+02:00, 7572380
2022-05-20 12:07:01+02:00, 7574408
2022-05-20 12:08:01+02:00, 7575416
2022-05-20 12:09:01+02:00, 7577680
2022-05-20 12:10:01+02:00, 7579792
2022-05-20 12:11:01+02:00, 7581836
2022-05-20 12:12:01+02:00, 7584324
2022-05-20 12:13:01+02:00, 7586176
2022-05-20 12:14:01+02:00, 7589436
2022-05-20 12:15:01+02:00, 7590896
2022-05-20 12:16:01+02:00, 7593280
2022-05-20 12:17:01+02:00, 7594944
2022-05-20 12:18:01+02:00, 7597884
2022-05-20 12:19:01+02:00, 7601368
2022-05-20 12:20:01+02:00, 7604072
2022-05-20 12:21:01+02:00, 7607240
2022-05-20 12:22:01+02:00, 7609540
2022-05-20 12:23:01+02:00, 7610812
2022-05-20 12:24:01+02:00, 7612748
2022-05-20 12:25:01+02:00, 7614240
2022-05-20 12:26:01+02:00, 7615820
2022-05-20 12:27:01+02:00, 7619756
2022-05-20 12:28:01+02:00, 7620220
2022-05-20 12:29:01+02:00, 7624984
2022-05-20 12:30:01+02:00, 7625532
2022-05-20 12:31:01+02:00, 7628008
2022-05-20 12:32:01+02:00, 7630680
2022-05-20 12:33:01+02:00, 7637368
2022-05-20 12:34:01+02:00, 7637924
2022-05-20 12:35:01+02:00, 7638460
2022-05-20 12:36:01+02:00, 7640944
2022-05-20 12:37:01+02:00, 7645896
2022-05-20 12:38:01+02:00, 7647412
2022-05-20 12:39:01+02:00, 7649408
2022-05-20 12:40:01+02:00, 7652828
2022-05-20 12:41:01+02:00, 7655136
2022-05-20 12:42:01+02:00, 7657920
2022-05-20 12:43:01+02:00, 7659624
2022-05-20 12:44:01+02:00, 7663488
2022-05-20 12:45:01+02:00, 7665720
2022-05-20 12:46:01+02:00, 7667152
2022-05-20 12:47:01+02:00, 7670304
2022-05-20 12:48:01+02:00, 7673924
2022-05-20 12:49:01+02:00, 7674980
2022-05-20 12:50:01+02:00, 7677436
2022-05-20 12:51:01+02:00, 7680008
2022-05-20 12:52:01+02:00, 7684348
2022-05-20 12:53:01+02:00, 7685644
2022-05-20 12:54:01+02:00, 7688836
2022-05-20 12:55:01+02:00, 7692676
2022-05-20 12:56:01+02:00, 7697468
2022-05-20 12:57:01+02:00, 7699196
2022-05-20 12:58:01+02:00, 7701416
2022-05-20 12:59:01+02:00, 7702860
2022-05-20 13:00:01+02:00, 7705324
2022-05-20 13:01:01+02:00, 7707840
2022-05-20 13:02:01+02:00, 7712864
2022-05-20 13:03:01+02:00, 7713920
2022-05-20 13:04:01+02:00, 7717752
2022-05-20 13:05:01+02:00, 7722444
2022-05-20 13:06:01+02:00, 7722636
2022-05-20 13:07:01+02:00, 7724060
2022-05-20 13:08:01+02:00, 7728196
2022-05-20 13:09:01+02:00, 7729184
2022-05-20 13:10:01+02:00, 7733824
2022-05-20 13:11:01+02:00, 7735428
2022-05-20 13:12:01+02:00, 7740940
2022-05-20 13:13:01+02:00, 7742200
2022-05-20 13:14:01+02:00, 7746468
2022-05-20 13:15:01+02:00, 7746900
2022-05-20 13:16:01+02:00, 7748672
2022-05-20 13:17:01+02:00, 7751052
2022-05-20 13:18:01+02:00, 7753472
2022-05-20 13:19:01+02:00, 7756028
2022-05-20 13:20:01+02:00, 7760384
2022-05-20 13:21:01+02:00, 7764908
2022-05-20 13:22:01+02:00, 7765624
2022-05-20 13:23:01+02:00, 7770236
2022-05-20 13:24:01+02:00, 7770744
2022-05-20 13:25:01+02:00, 7773600
2022-05-20 13:26:01+02:00, 7776208
2022-05-20 13:27:01+02:00, 7778464
2022-05-20 13:28:01+02:00, 7784180
2022-05-20 13:29:01+02:00, 7785904
2022-05-20 13:30:01+02:00, 7786512
2022-05-20 13:31:01+02:00, 7788932
2022-05-20 13:32:01+02:00, 7792772
2022-05-20 13:33:01+02:00, 7794492
2022-05-20 13:34:01+02:00, 7798572
2022-05-20 13:35:01+02:00, 7800920
2022-05-20 13:36:01+02:00, 7804580
2022-05-20 13:37:01+02:00, 7807700
2022-05-20 13:38:01+02:00, 7810488
2022-05-20 13:39:01+02:00, 7812572
2022-05-20 13:40:01+02:00, 7813780
2022-05-20 13:41:01+02:00, 7816200
2022-05-20 13:42:01+02:00, 7818928
2022-05-20 13:43:01+02:00, 7821288
2022-05-20 13:44:01+02:00, 7824380
2022-05-20 13:45:01+02:00, 7826844
2022-05-20 13:46:01+02:00, 7828680
2022-05-20 13:47:01+02:00, 7831180
2022-05-20 13:48:01+02:00, 7834032
2022-05-20 13:49:01+02:00, 7836408
2022-05-20 13:50:01+02:00, 7838844
2022-05-20 13:51:01+02:00, 7841320
2022-05-20 13:52:01+02:00, 7841220
2022-05-20 13:53:01+02:00, 7841172
2022-05-20 13:54:01+02:00, 7841188
2022-05-20 13:55:01+02:00, 7841204
2022-05-20 13:56:01+02:00, 7877336
2022-05-20 13:57:01+02:00, 7877184
2022-05-20 13:58:01+02:00, 7877328
2022-05-20 13:59:01+02:00, 7877516
2022-05-20 14:00:01+02:00, 7877460
2022-05-20 14:01:01+02:00, 7877552
2022-05-20 14:02:01+02:00, 7877652
2022-05-20 14:03:01+02:00, 7877784
2022-05-20 14:04:01+02:00, 7877692
2022-05-20 14:05:01+02:00, 7877816
2022-05-20 14:06:01+02:00, 7877912
2022-05-20 14:07:01+02:00, 7879680
2022-05-20 14:08:01+02:00, 7881776
2022-05-20 14:09:01+02:00, 7884004
2022-05-20 14:10:01+02:00, 7885944
2022-05-20 14:11:01+02:00, 7888180
2022-05-20 14:12:01+02:00, 7890224
2022-05-20 14:13:01+02:00, 7892468
2022-05-20 14:14:01+02:00, 7896148
2022-05-20 14:15:01+02:00, 7896032
2022-05-20 14:16:01+02:00, 7925868
2022-05-20 14:17:01+02:00, 7925432
2022-05-20 14:18:01+02:00, 7925452
2022-05-20 14:19:01+02:00, 7925536
2022-05-20 14:20:01+02:00, 7925552
2022-05-20 14:21:01+02:00, 7925676
2022-05-20 14:22:01+02:00, 7925724
2022-05-20 14:23:01+02:00, 7925848
2022-05-20 14:24:01+02:00, 7925924
2022-05-20 14:25:01+02:00, 7927432
2022-05-20 14:26:01+02:00, 7929116
2022-05-20 14:27:01+02:00, 7932000
2022-05-20 14:28:01+02:00, 7932496
2022-05-20 14:29:01+02:00, 7934644
2022-05-20 14:30:01+02:00, 7939416
2022-05-20 14:31:01+02:00, 7940984
2022-05-20 14:32:01+02:00, 7942096
2022-05-20 14:33:01+02:00, 7944112
2022-05-20 14:34:01+02:00, 7949260
2022-05-20 14:35:01+02:00, 7950224
2022-05-20 14:36:01+02:00, 7953620
2022-05-20 14:37:01+02:00, 7954288
2022-05-20 14:38:01+02:00, 7957172
2022-05-20 14:39:01+02:00, 7962128
2022-05-20 14:40:01+02:00, 7961752
2022-05-20 14:41:01+02:00, 7964412
2022-05-20 14:42:01+02:00, 7965580
2022-05-20 14:43:01+02:00, 7967892
2022-05-20 14:44:01+02:00, 7974520
2022-05-20 14:45:01+02:00, 7974892
2022-05-20 14:46:01+02:00, 7976380
2022-05-20 14:47:01+02:00, 7977656
2022-05-20 14:48:01+02:00, 7979452
2022-05-20 14:49:01+02:00, 7983924
2022-05-20 14:50:01+02:00, 7984636
2022-05-20 14:51:01+02:00, 7988948
2022-05-20 14:52:01+02:00, 7988944
2022-05-20 14:53:01+02:00, 7991416
2022-05-20 14:54:01+02:00, 7992676
2022-05-20 14:55:01+02:00, 7996624
2022-05-20 14:56:01+02:00, 7996812
2022-05-20 14:57:01+02:00, 7997720
2022-05-20 14:58:01+02:00, 8002136
2022-05-20 14:59:01+02:00, 8003744
2022-05-20 15:00:01+02:00, 8006032
2022-05-20 15:01:01+02:00, 8010888
2022-05-20 15:02:01+02:00, 8011920
2022-05-20 15:03:01+02:00, 8014944
2022-05-20 15:04:01+02:00, 8016724
2022-05-20 15:05:01+02:00, 8018956
2022-05-20 15:06:01+02:00, 8023016
2022-05-20 15:07:01+02:00, 8024212
2022-05-20 15:08:01+02:00, 8027116
2022-05-20 15:09:01+02:00, 8028972
2022-05-20 15:10:01+02:00, 8031568
2022-05-20 15:11:01+02:00, 8034320
2022-05-20 15:12:01+02:00, 8037148
2022-05-20 15:13:01+02:00, 8039284
2022-05-20 15:14:01+02:00, 8042756
2022-05-20 15:15:01+02:00, 8045060
2022-05-20 15:16:01+02:00, 8047184
2022-05-20 15:17:01+02:00, 8050096
2022-05-20 15:18:01+02:00, 8050312
2022-05-20 15:19:01+02:00, 8050320
2022-05-20 15:20:01+02:00, 8050344
2022-05-20 15:21:01+02:00, 8050296
2022-05-20 15:22:01+02:00, 8093704
2022-05-20 15:23:01+02:00, 8093368
2022-05-20 15:24:01+02:00, 8093528
2022-05-20 15:25:01+02:00, 8093476
2022-05-20 15:26:01+02:00, 8093440
2022-05-20 15:27:01+02:00, 8088408
2022-05-20 15:28:01+02:00, 8089400
2022-05-20 15:29:01+02:00, 8088560
2022-05-20 15:30:01+02:00, 8088680
2022-05-20 15:31:01+02:00, 8088756
2022-05-20 15:32:01+02:00, 8091916
2022-05-20 15:33:01+02:00, 8093664
2022-05-20 15:34:01+02:00, 8095332
2022-05-20 15:35:01+02:00, 8102456
2022-05-20 15:36:01+02:00, 8102476
2022-05-20 15:37:01+02:00, 8103360
2022-05-20 15:38:01+02:00, 8105316
2022-05-20 15:39:01+02:00, 8107368
2022-05-20 15:40:01+02:00, 8109504
2022-05-20 15:41:01+02:00, 8111688
2022-05-20 15:42:01+02:00, 8113848
2022-05-20 15:43:01+02:00, 8116200
2022-05-20 15:44:01+02:00, 8118260
2022-05-20 15:45:01+02:00, 8124084
2022-05-20 15:46:01+02:00, 8124192
2022-05-20 15:47:01+02:00, 8125900
2022-05-20 15:48:01+02:00, 8128936
2022-05-20 15:49:01+02:00, 8128696
2022-05-20 15:50:01+02:00, 8130928
2022-05-20 15:51:01+02:00, 8132968
2022-05-20 15:52:01+02:00, 8135240
2022-05-20 15:53:01+02:00, 8137376
2022-05-20 15:54:01+02:00, 8139592
2022-05-20 15:55:01+02:00, 8142016
2022-05-20 15:56:01+02:00, 8145516
2022-05-20 15:57:01+02:00, 8146320
2022-05-20 15:58:01+02:00, 8147904
2022-05-20 15:59:01+02:00, 8149472
2022-05-20 16:00:01+02:00, 8151864
2022-05-20 16:01:01+02:00, 8152772
2022-05-20 16:02:01+02:00, 8156312
2022-05-20 16:03:01+02:00, 8157460
2022-05-20 16:04:01+02:00, 8159508
2022-05-20 16:05:01+02:00, 8162224
2022-05-20 16:06:01+02:00, 8164668
2022-05-20 16:07:01+02:00, 8166400
2022-05-20 16:08:01+02:00, 8167968
2022-05-20 16:09:01+02:00, 8170772
2022-05-20 16:10:02+02:00, 8179264
2022-05-20 16:11:01+02:00, 8179416
2022-05-20 16:12:01+02:00, 8183068
2022-05-20 16:13:01+02:00, 8183376
2022-05-20 16:14:01+02:00, 8185120
2022-05-20 16:15:01+02:00, 8188272
2022-05-20 16:16:01+02:00, 8190584
2022-05-20 16:17:01+02:00, 8193160
2022-05-20 16:18:01+02:00, 8198880
2022-05-20 16:19:01+02:00, 8200572
2022-05-20 16:20:01+02:00, 8202288
2022-05-20 16:21:01+02:00, 8204816
2022-05-20 16:22:01+02:00, 8206540
2022-05-20 16:23:01+02:00, 8209036
2022-05-20 16:24:01+02:00, 8211668
2022-05-20 16:25:01+02:00, 8213932
2022-05-20 16:26:01+02:00, 8216544
2022-05-20 16:27:01+02:00, 8219968
2022-05-20 16:28:01+02:00, 8222284
2022-05-20 16:29:01+02:00, 8224268
2022-05-20 16:30:01+02:00, 8226932
2022-05-20 16:31:01+02:00, 8229516
2022-05-20 16:32:01+02:00, 8229332
2022-05-20 16:33:01+02:00, 8229348
2022-05-20 16:34:02+02:00, 8229364
2022-05-20 16:35:01+02:00, 8229368
2022-05-20 16:36:01+02:00, 8229324
2022-05-20 16:37:01+02:00, 8229332
2022-05-20 16:38:01+02:00, 8229356
2022-05-20 16:39:01+02:00, 8229312
2022-05-20 16:40:01+02:00, 8229324
2022-05-20 16:41:01+02:00, 8229332
2022-05-20 16:42:01+02:00, 8229344
2022-05-20 16:43:01+02:00, 8229356
2022-05-20 16:44:01+02:00, 8229320
2022-05-20 16:45:01+02:00, 8229340
2022-05-20 16:46:01+02:00, 8229352
2022-05-20 16:47:01+02:00, 8229372
2022-05-20 16:48:01+02:00, 8229324
2022-05-20 16:49:01+02:00, 8229344
2022-05-20 16:50:01+02:00, 8229364
2022-05-20 16:51:01+02:00, 8229304
2022-05-20 16:52:01+02:00, 8229316
2022-05-20 16:53:01+02:00, 8229368
2022-05-20 16:54:01+02:00, 8229320
2022-05-20 16:55:01+02:00, 8229340
2022-05-20 16:56:01+02:00, 8229356
2022-05-20 16:57:01+02:00, 8229316
2022-05-20 16:58:01+02:00, 8229340
2022-05-20 16:59:01+02:00, 8229348
2022-05-20 17:00:01+02:00, 8229376
2022-05-20 17:01:01+02:00, 8229380
2022-05-20 17:02:01+02:00, 8229332
2022-05-20 17:03:01+02:00, 8229344
2022-05-20 17:04:01+02:00, 8229364
2022-05-20 17:05:01+02:00, 8229376
2022-05-20 17:06:01+02:00, 8229332
2022-05-20 17:07:01+02:00, 8229348
2022-05-20 17:08:01+02:00, 8229368
2022-05-20 17:09:01+02:00, 8229384
2022-05-20 17:10:01+02:00, 8229324
2022-05-20 17:11:01+02:00, 8229344
2022-05-20 17:12:01+02:00, 8229316
2022-05-20 17:13:01+02:00, 8229336
2022-05-20 17:14:01+02:00, 8229348
2022-05-20 17:15:01+02:00, 8229324
2022-05-20 17:16:01+02:00, 8229344
2022-05-20 17:17:01+02:00, 8229368
2022-05-20 17:18:01+02:00, 8229384
2022-05-20 17:19:01+02:00, 8229336
2022-05-20 17:20:01+02:00, 8229356
2022-05-20 17:21:01+02:00, 8229380
2022-05-20 17:22:01+02:00, 8229336
2022-05-20 17:23:01+02:00, 8229352
2022-05-20 17:24:01+02:00, 8229316
2022-05-20 17:25:02+02:00, 8229344
2022-05-20 17:26:01+02:00, 8229368
2022-05-20 17:27:01+02:00, 8229320
2022-05-20 17:28:01+02:00, 8229328
2022-05-20 17:29:01+02:00, 8229360
2022-05-20 17:30:01+02:00, 8229376
2022-05-20 17:31:01+02:00, 8229320
2022-05-20 17:32:01+02:00, 8229340
2022-05-20 17:33:01+02:00, 8229356
2022-05-20 17:34:01+02:00, 8229380
2022-05-20 17:35:01+02:00, 8229340
2022-05-20 17:36:01+02:00, 8229360
2022-05-20 17:37:01+02:00, 8229376
2022-05-20 17:38:01+02:00, 8229332
2022-05-20 17:39:01+02:00, 8229340
2022-05-20 17:40:01+02:00, 8229360
2022-05-20 17:41:01+02:00, 8229368
2022-05-20 17:42:01+02:00, 8229324
2022-05-20 17:43:01+02:00, 8229344
2022-05-20 17:44:01+02:00, 8229360
2022-05-20 17:45:01+02:00, 8229376
2022-05-20 17:46:01+02:00, 8229344
2022-05-20 17:47:01+02:00, 8229360
2022-05-20 17:48:01+02:00, 8229380
2022-05-20 17:49:01+02:00, 8229332
2022-05-20 17:50:01+02:00, 8229348
2022-05-20 17:51:01+02:00, 8229316
2022-05-20 17:52:01+02:00, 8229324
2022-05-20 17:53:01+02:00, 8229316
2022-05-20 17:54:01+02:00, 8229340
2022-05-20 17:55:01+02:00, 8229356
2022-05-20 17:56:01+02:00, 8229320
2022-05-20 17:57:01+02:00, 8229348
2022-05-20 17:58:01+02:00, 8229320
2022-05-20 17:59:01+02:00, 8229340
2022-05-20 18:00:01+02:00, 8229360
2022-05-20 18:01:01+02:00, 8229384
2022-05-20 18:02:01+02:00, 8229340
2022-05-20 18:03:01+02:00, 8229364
2022-05-20 18:04:01+02:00, 8229320
2022-05-20 18:05:01+02:00, 8229316
2022-05-20 18:06:01+02:00, 8229336
2022-05-20 18:07:01+02:00, 8229356
2022-05-20 18:08:01+02:00, 8229316
2022-05-20 18:09:01+02:00, 8229340
2022-05-20 18:10:01+02:00, 8229364
2022-05-20 18:11:01+02:00, 8229380
2022-05-20 18:12:01+02:00, 8229336
2022-05-20 18:13:01+02:00, 8229352
2022-05-20 18:14:01+02:00, 8229364
2022-05-20 18:15:01+02:00, 8229384
2022-05-20 18:16:02+02:00, 8229344
2022-05-20 18:17:01+02:00, 8229360
2022-05-20 18:18:01+02:00, 8229372
2022-05-20 18:19:01+02:00, 8229392
2022-05-20 18:20:01+02:00, 8229336
2022-05-20 18:21:01+02:00, 8229344
2022-05-20 18:22:01+02:00, 8229320
2022-05-20 18:23:01+02:00, 8229340
2022-05-20 18:24:01+02:00, 8229348
2022-05-20 18:25:01+02:00, 8229360
2022-05-20 18:26:01+02:00, 8229380
2022-05-20 18:27:01+02:00, 8229332
2022-05-20 18:28:01+02:00, 8229340
2022-05-20 18:29:01+02:00, 8229360
2022-05-20 18:30:01+02:00, 8229380
